Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
LHX3	0.750176313662295	7.53592594189113	2.02481040365121	0.0655330450431644	0.910192608003432	-4.47633011534692
PLK1	0.749851495511401	5.86606806045238	1.7402584460535	0.107159764359858	0.910192608003432	-4.51291123186908
CCDC69	0.749622309160348	7.50346046968987	1.43725861933577	0.175997335866052	0.910192608003432	-4.55029415760992
ZIC1	0.74856466586376	5.92967882421146	1.40521078510985	0.185109914956304	0.910192608003432	-4.55408409737732
METTL22	0.748382677900524	8.02806277480546	1.9655226026488	0.0727280799013957	0.910192608003432	-4.48400248747027
PPT2-EGFL8	0.748000096831307	5.96098617260395	1.38961805091109	0.189684040187749	0.910192608003432	-4.55591378780216
ISCU	0.74781308577994	10.6079620615263	2.09463031209686	0.0579090982826976	0.910192608003432	-4.46728748476211
SIRT2	0.747593574244902	9.31992295490064	1.55328756663848	0.146107940311586	0.910192608003432	-4.53627463020745
SEC14L5	0.747565751857554	7.60101570472322	2.21902142690369	0.0463455835088501	0.910192608003432	-4.45120353139825
TMED1	0.747548455902569	6.81329522018956	1.67396203279938	0.119770810636457	0.910192608003432	-4.52128414300945
RNF219	0.747243353229351	6.48775349059002	1.99945069630226	0.0685259720699342	0.910192608003432	-4.47961323416416
ARSA	0.747068119702364	6.36431420584715	1.97050409848829	0.0720965602537553	0.910192608003432	-4.48335832418256
CLCN5	0.746401254871979	6.53713696988232	1.75020908775232	0.105372643770874	0.910192608003432	-4.51164764176845
CCDC91	0.746262955327323	7.42533514700078	2.14440459795397	0.0529894043943664	0.910192608003432	-4.46084435034102
LOC101927144	0.746162554153175	9.54608144897633	1.94201477062022	0.0757775652690329	0.910192608003432	-4.48704065127636
NRAP	0.745948153578935	10.9230476798244	1.33992559157729	0.204890380451412	0.910192608003432	-4.56167872233546
LTN1	0.745563623813364	7.76207180451389	2.23745425211004	0.0448301894832429	0.910192608003432	-4.44882693984539
CLK2	0.744428851934646	6.45422416905504	1.59624587335342	0.136205888551475	0.910192608003432	-4.53098030830103
SLAMF1	0.744331195100736	6.10266791204088	1.95826019683389	0.0736578948384251	0.910192608003432	-4.48494138935009
PIK3C3	0.743348463446158	7.8398489254925	1.72926510350072	0.109165556413823	0.910192608003432	-4.51430527192184
TPD52L1	0.742991640377564	10.2833175388498	1.89765738166787	0.0818536101267358	0.910192608003432	-4.49276408982405
TM4SF20	0.74292812573284	5.8443852612508	1.62675906102928	0.129531713366232	0.910192608003432	-4.52719038350261
ZNF248	0.742314714722718	6.42317773237631	2.16146921065186	0.0513951449990466	0.910192608003432	-4.45863715716897
FBXO3	0.742278235451076	8.31349877706972	1.71016516109595	0.112730055032386	0.910192608003432	-4.51672217329863
SPECC1L-ADORA2A	0.741765501680288	5.15778457515963	0.799215500552856	0.439572704748152	0.910192608003432	-4.61558030595701
FPGT	0.741462055186348	6.3769564603785	1.98366918634281	0.0704518507613877	0.910192608003432	-4.4816554204062
MST1R	0.740707423093642	6.70802978719522	1.89165510078599	0.0827091869485989	0.910192608003432	-4.49353743517519
NELL2	0.740158080562164	6.86172943578356	1.24810379854983	0.23560512346476	0.910192608003432	-4.57204217117463
TRIM38	0.74007864181886	7.63388403723986	1.59624291777938	0.136206549269057	0.910192608003432	-4.53098067426128
CEBPA-AS1	0.739967224474292	7.31795188456142	1.97751873508889	0.0712158652613857	0.910192608003432	-4.48245106899058
URGCP	0.739927961884909	7.7799757029682	2.096836432154	0.0576822720240979	0.910192608003432	-4.46700179463623
PSTPIP2	0.739858761408679	6.67359717007822	1.6633773205737	0.121901412190273	0.910192608003432	-4.52261285344419
ZNF529	0.739718826185602	5.65830708010134	1.56515354922513	0.1433124371532	0.910192608003432	-4.53481730938249
PPP1R3A	0.739561364710953	8.75277721851213	1.44767795483278	0.173117014810963	0.910192608003432	-4.54905376693519
CTSE	0.739426171046678	7.38171857362546	1.96555851738921	0.072723508686688	0.910192608003432	-4.48399784369748
MR1	0.739357577327221	7.02022313553349	1.84775025767615	0.0892195558657361	0.910192608003432	-4.49918420621639
PREPL	0.739271337739305	8.29892904738881	1.87946095214711	0.0844725463118552	0.910192608003432	-4.49510760159281
H49077	0.739241109742155	7.09976994628581	1.73343162597676	0.108401448068879	0.910192608003432	-4.51377717160384
MANF	0.738780659796054	5.57192950027398	1.06983589905692	0.305570595149171	0.910192608003432	-4.59090598146134
MYH9	0.738588925812114	7.41117723052109	1.23865531703681	0.238964826280303	0.910192608003432	-4.57308556007864
QTRT1	0.736797928978202	6.45022199273399	1.51808331056231	0.154679750129263	0.910192608003432	-4.54057399392022
UBE2V2	0.736331190221319	7.27064295229315	2.15348451476678	0.052135408407263	0.910192608003432	-4.45966978139461
UBTF	0.735963102148008	6.30235226358166	1.20793737401567	0.250151123469395	0.910192608003432	-4.5764460807907
SPACA9	0.735257257903573	6.32295671912928	1.92071970636632	0.0786409873628497	0.910192608003432	-4.48979006669575
ACP5	0.735073614654989	6.66209621311351	1.52703754453759	0.152459580015519	0.910192608003432	-4.53948398563136
TFEC	0.734960291809034	5.86547783063064	1.52956128294898	0.15183878514755	0.910192608003432	-4.53917632454916
SF3A3	0.73467165915088	7.70394786268974	1.81144639777157	0.0949503090458421	0.910192608003432	-4.50383780302554
WDR4	0.734274697964725	7.24309570637719	2.00928528090217	0.0673505793542951	0.910192608003432	-4.47834021390156
AK1	0.733282013842155	10.5848311729635	1.71614155664774	0.111603754603768	0.910192608003432	-4.51596663913499
AKTIP	0.73326517924608	8.27458308256979	1.56317456014556	0.14377543102866	0.910192608003432	-4.53506063552522
GNL3L	0.733151920898939	6.65428983018239	1.8273145704064	0.0924056898549289	0.910192608003432	-4.50180567428511
TSEN2	0.732707746942172	6.16195295879794	2.01858337945666	0.066256511340145	0.910192608003432	-4.47713641387747
IFNA7	0.732623454076166	7.42239205232833	1.20547658232725	0.251064826023331	0.910192608003432	-4.57671315377952
ROBO1	0.732591094891023	5.83239196086113	1.34404455934815	0.203592980058367	0.910192608003432	-4.56120483198051
PPP2R3B	0.732493618276285	6.34352490679166	0.997916980005471	0.337858227055323	0.910192608003432	-4.5979721281733
HRASLS	0.732424287717308	7.94678196174801	1.87452748469864	0.0851956455034595	0.910192608003432	-4.49574247466398
ZNF141	0.732228241489167	5.96561523093981	1.83239875136316	0.0916035302831857	0.910192608003432	-4.50115392962507
FAAP24	0.732099864599098	6.45371275816322	2.20923942956641	0.0471693718161602	0.910192608003432	-4.45246567335865
TRDN	0.731859273459646	10.5789432460554	1.85288689062061	0.0884345266504024	0.910192608003432	-4.49852455424091
SPANXA2	0.730992670722021	6.0700101558538	1.4463873259885	0.173471628640018	0.910192608003432	-4.54920762547951
TRIM23	0.730744849423848	6.65441953682312	1.78244200529575	0.099765309511536	0.910192608003432	-4.50754366605818
PRLH	0.730558313071271	6.61736942502318	2.01063027208428	0.0671912906670941	0.910192608003432	-4.4781660940069
ELL3	0.730495781842042	6.43529089906696	2.14354169216228	0.0530712447288675	0.910192608003432	-4.46095599077761
LOC101928916	0.730493204154818	9.8392476265393	1.57414699959641	0.141224583632701	0.910192608003432	-4.53371014950007
PEX12	0.730298919551389	8.04667184786121	1.97282595105192	0.0718039429152023	0.910192608003432	-4.48305804486529
SOCS1	0.730193581249625	6.68749982424792	1.87120733830899	0.0856854484632745	0.910192608003432	-4.49616960620311
CRP	0.729208409026244	6.17398138581167	2.21311350862003	0.0468414723522971	0.910192608003432	-4.45196573946631
IQSEC1	0.727816276000645	7.64215181759599	1.32710242512327	0.208972869072004	0.910192608003432	-4.56314929262523
220692_at	0.727683236461377	7.22155311175101	2.01765882646522	0.0663645570887265	0.910192608003432	-4.4772561219206
AQP6	0.727502660933812	7.29221312325968	2.17637654364111	0.0500395188705944	0.910192608003432	-4.45671000650678
NDUFS1	0.727073535256121	9.44396403759021	1.78758561604028	0.0988957196030258	0.910192608003432	-4.50688732271399
ELL2	0.726868038761114	5.76325841835279	1.4250156432561	0.179433136067908	0.910192608003432	-4.5517465615829
CTAGE5	0.726850088668304	6.10742368830705	1.69331792940946	0.115959543654204	0.910192608003432	-4.51884833954913
220899_at	0.726837954575533	6.36304996558539	1.97100162754327	0.0720337654674077	0.910192608003432	-4.48329398198744
GRK4	0.726383417640358	5.97807145570723	1.2117836293617	0.248728239410449	0.910192608003432	-4.57602799908822
VEGFB	0.726213561727928	7.492079044429	1.46835436436365	0.16751878348404	0.910192608003432	-4.54658083858595
KITLG	0.726131312012991	5.88762062537507	1.80326822934882	0.096286308125104	0.910192608003432	-4.50488387491355
RFX2	0.725908260666254	5.21460407242155	0.939885711388349	0.365661052199835	0.910192608003432	-4.60341774287669
SRBD1	0.725633349373361	6.43176989743217	0.956314646642148	0.357630524268513	0.910192608003432	-4.6019001919556
CASP3	0.724107606492294	6.59314390323622	1.82954047261733	0.0920537179536504	0.910192608003432	-4.50152037199003
IGHM	0.723970353150298	7.6997899748619	0.983897743983981	0.344431064165289	0.910192608003432	-4.59930926517369
GPX2	0.723811118923751	7.29941733629731	1.92762683532625	0.0777015302089205	0.910192608003432	-4.48889860465034
FADS3	0.723348861580234	6.87935561201557	1.52097798688793	0.153959015889725	0.910192608003432	-4.54022189232536
CYP2E1	0.723237536650488	6.55500288672377	1.44891155256845	0.17277864188718	0.910192608003432	-4.54890665129849
ZNF175	0.722846970368227	6.58764605523423	2.15294753022244	0.0521855510161835	0.910192608003432	-4.45973923642464
KLHL12	0.722782803029875	6.06214618692178	0.917493057313064	0.376809732604843	0.910192608003432	-4.60545465415817
CALM1	0.722671009512927	7.59807570745368	1.60395595882719	0.134491765701504	0.910192608003432	-4.53002487640053
SYT11	0.722635389894382	6.99892853941008	1.84131923264698	0.0902113161639128	0.910192608003432	-4.50000968147592
NDUFS4	0.722260428360972	10.0520220145268	1.70316996680776	0.114061167450389	0.910192608003432	-4.51760565004395
LOC101928278	0.721873989334681	5.3435711708212	0.980924444154634	0.345836835891156	0.910192608003432	-4.59959111212662
SSTR4	0.721679682893783	5.83336567220751	1.42070812466594	0.180655267627299	0.910192608003432	-4.55225624043518
ACOT8	0.721033124888457	6.97314036259673	2.13921291270928	0.053483594861143	0.910192608003432	-4.46151607581235
HMBOX1	0.720885861925455	7.78247353250618	1.97186341227718	0.0719251161111733	0.910192608003432	-4.48318253041259
AL110223	0.720878971558443	5.96511984698836	1.46370914225422	0.168762985342599	0.910192608003432	-4.54713771897344
FLJ11710	0.720493131668423	6.25151894901035	1.81770988771132	0.0939384309301152	0.910192608003432	-4.50303605489957
CDC123	0.720358771011299	8.30137839216309	2.0884909928635	0.0585447235293743	0.910192608003432	-4.46808255484105
SNURF	0.720327414066977	10.6368362635445	2.03827818603195	0.0639933517161919	0.910192608003432	-4.47458603623699
GP6	0.720161637667015	6.03696718404593	1.52690048512832	0.152493356432189	0.910192608003432	-4.53950068856582
NDP	0.719752636829507	6.34405736688317	1.3790796177964	0.192828355193605	0.910192608003432	-4.55714490974819
SULT1C2	0.719368703277496	6.76062945683151	1.60766374697082	0.133674153509123	0.910192608003432	-4.52956486788026
OR7A17	0.719260975710312	6.86221451573984	1.50434799018096	0.15813912458203	0.910192608003432	-4.54224114671113
IFNA14	0.718632984922841	7.42535420872831	1.59887620076054	0.135618983964039	0.910192608003432	-4.53065453056904
BPHL	0.718377512125699	6.15979809135236	1.90984525042961	0.0801411595321044	0.910192608003432	-4.49119289080937
ZC4H2	0.718272564014327	5.81553685225653	1.6680254916843	0.120961700117127	0.910192608003432	-4.52202965811163
TRIM15	0.717504387293176	6.25438500136292	1.62972860775468	0.128897702293495	0.910192608003432	-4.52682032632879
CROT	0.716940782068874	7.48379129504815	1.76430340626926	0.102886922552639	0.910192608003432	-4.50985509839511
HTN3	0.716897954625571	4.93830772474675	0.83644687310352	0.419116204475233	0.910192608003432	-4.6125113584343
DBF4B	0.716680135173902	6.25386156866953	1.5578874002182	0.145018730432275	0.910192608003432	-4.53571017595722
PEX14	0.716652540092634	6.06171632184867	1.52767962962765	0.152301432350637	0.910192608003432	-4.53940572941874
TRIM52	0.716627028627458	6.02755008220061	1.69807428586924	0.115039580414007	0.910192608003432	-4.51824863178531
ARHGEF12	0.716604637484133	8.70749525742522	1.72884102107093	0.109243598321563	0.910192608003432	-4.51435900661515
SEMG1	0.716353164699359	5.45298249093177	1.38755627434293	0.190295834579721	0.910192608003432	-4.55615500055273
COL11A1	0.716079471197798	5.70986562405766	0.884881215285492	0.39346523493907	0.910192608003432	-4.60835462167483
KCNC3	0.716051839286215	6.71312468611241	1.38648751777592	0.190613612529347	0.910192608003432	-4.55627997020738
NAA50	0.715572917716978	9.1592959077282	1.63397378880978	0.127996056043428	0.910192608003432	-4.52629093902328
NOP2	0.714705508147271	7.05872941206631	1.19666555771952	0.254357935201595	0.910192608003432	-4.57766677729242
KCNAB2	0.714459278078604	6.3976974033943	1.73898765817674	0.107389933649609	0.910192608003432	-4.51307248396303
SGCD	0.714367305801614	7.79239935199624	1.64067759072101	0.126583468277829	0.910192608003432	-4.52545409273735
KIAA0922	0.714253653967468	8.04143263826187	1.86943381971763	0.0859481349220214	0.910192608003432	-4.49639772349797
MRS2	0.71378872814415	7.76568469788133	1.56856413007422	0.142517540062749	0.910192608003432	-4.53439770546258
TMEM51	0.713654263609633	5.92852694465648	1.67029201404161	0.120505801665031	0.910192608003432	-4.52174511482738
C21orf2	0.713251224863199	6.56116794067241	2.08805999664335	0.0585895902901782	0.910192608003432	-4.46813837258347
MRTO4	0.713104622146941	6.09080438040353	1.4587769212415	0.170092602977844	0.910192608003432	-4.54772818359628
SCGB1D1	0.713049131907962	5.61116505063452	1.32344367016039	0.21014981159317	0.910192608003432	-4.56356754957076
PPP1R12B	0.712922743625743	9.66211857937133	1.36918630022942	0.1958193566214	0.910192608003432	-4.55829655683599
OR6A2	0.712532639579921	6.013257389069	1.43000997841836	0.178024820511197	0.910192608003432	-4.55115474653255
NRF1	0.711911963033478	7.15880307966374	2.07263101945729	0.0602170753200254	0.910192608003432	-4.47013666988245
RHBDD3	0.711800282593399	6.60642507319296	1.51926667866022	0.154384759574397	0.910192608003432	-4.54043008321166
MRPL41	0.71178150208379	4.49214192298942	0.864976313928401	0.403874879822761	0.910192608003432	-4.6100849748402
PRH1-PRR4	0.711537389413476	6.63579837973951	1.91926924010171	0.0788395870194113	0.910192608003432	-4.48997722828052
FAM30A	0.71125701979653	7.13204482887323	1.8377297965432	0.0907691960998075	0.910192608003432	-4.5004702149751
LEFTY1	0.71076268249108	6.60282512943748	1.42776892911648	0.17865560676976	0.910192608003432	-4.55142041978122
ATXN2L	0.710500104418713	5.59976098557695	0.940907875050764	0.365157736737263	0.910192608003432	-4.60332389153049
HOXC11	0.710366584924842	7.25339374737583	1.58905346123741	0.137822021025713	0.910192608003432	-4.53187020076001
216532_x_at	0.710015865359678	7.5319507766713	1.82330030440629	0.0930435259568739	0.910192608003432	-4.50232004759212
ADAMTSL4	0.709329265415851	6.93469323461894	1.65314830408319	0.123992062733126	0.910192608003432	-4.5238946067899
PAOX	0.708436175197948	6.42783154733206	2.0963303512902	0.0577342320442875	0.910192608003432	-4.46706733091551
PPP6R2	0.708388643796902	6.09588304863661	1.68376732728103	0.117826487243836	0.910192608003432	-4.52005117147379
AL049242	0.707464689751408	6.26319704474709	1.48679883560456	0.162654920595538	0.910192608003432	-4.54436239768086
SMAD3	0.707176380132871	8.40931395656307	1.96000333608445	0.0734337252349198	0.910192608003432	-4.48471605539141
TM6SF1	0.70666805676075	8.5110236827224	1.81650725796601	0.0941319593148511	0.910192608003432	-4.50319003410862
CNKSR1	0.706268607028397	7.26853649246904	1.7863915045125	0.0990969891688855	0.910192608003432	-4.50703972948877
RABIF	0.706135810126045	7.20026457030668	1.77529680560751	0.100984690710584	0.910192608003432	-4.50845478030832
RLBP1	0.705328357304355	7.04918645541212	1.84214477762123	0.0900834480446159	0.910192608003432	-4.49990374153397
MYOZ3	0.705312293778263	9.86488689600665	1.78241637735938	0.0997696593738846	0.910192608003432	-4.50754693532046
EGR2	0.70498508233741	6.15127057635594	1.0869007687004	0.29825838666769	0.910192608003432	-4.58918044780811
FBXO42	0.704635524432882	7.35587335785499	1.88038762362361	0.0843373493510729	0.910192608003432	-4.4949883260919
F13A1	0.704548640619052	8.86992310469418	1.91073681185448	0.0800171864826029	0.910192608003432	-4.4910779102789
213788_s_at	0.704392453644758	7.05247994421932	1.93033539428352	0.0773359494456527	0.910192608003432	-4.48854894045134
SLC6A4	0.704319981800574	6.71618682979581	2.04499289018645	0.0632383237518714	0.910192608003432	-4.47371639706698
CHRNB2	0.704272880574903	6.47460309929384	1.32050176846484	0.211100075397367	0.910192608003432	-4.5639034248294
MOS	0.703808504923765	6.6553124542222	1.90902184643468	0.0802558112684308	0.910192608003432	-4.4912990760968
FDPS	0.703783162016313	7.15555172985607	1.9392126503295	0.0761488010768558	0.910192608003432	-4.48740259628429
POLR2K	0.70355222453428	7.29138480521765	2.2356671072032	0.0449750299812614	0.910192608003432	-4.4490572564091
ZNF154	0.703116260879926	6.51685159429269	1.33892354945331	0.20520702840014	0.910192608003432	-4.56179389669166
MAGEB2	0.702925157099457	6.81473129462187	1.30261079370655	0.21695465211438	0.910192608003432	-4.56593760032666
ITPR3	0.702879870759732	6.98026160033149	1.86069145933363	0.0872537566704144	0.910192608003432	-4.49752175252119
208185_x_at	0.702791959887458	7.53289184155224	1.85429868950461	0.0882198633315263	0.910192608003432	-4.49834320039447
PMS1	0.702499051049055	7.82793141236677	2.20644755251872	0.0474070204583939	0.910192608003432	-4.4528260114038
RRBP1	0.701500135252251	7.37845474526085	1.51875094949442	0.15451326151865	0.910192608003432	-4.54049280695451
SEC31B	0.701346914636571	6.11367769481841	1.16126296337428	0.267931676467511	0.910192608003432	-4.58145579342454
GGTLC2	0.701285972021117	5.99682266016249	1.16285922927015	0.267307777819508	0.910192608003432	-4.58128644836718
STK17B	0.70116741848365	6.41663239997044	1.47041187580697	0.166970174388032	0.910192608003432	-4.54633394106159
IGK	0.700905702498634	9.19370205625158	1.85030606877718	0.0888281654224439	0.910192608003432	-4.49885602145574
PLEC	0.700894737348839	7.30205061794779	1.39453398710492	0.188231915393757	0.910192608003432	-4.55533797529378
LOC100507472	0.700458882035057	6.79532629338887	1.15996876803883	0.268438338839961	0.910192608003432	-4.58159298685332
ZNF302	0.700339509546536	7.1395278631391	1.82549400469677	0.0926944721896956	0.910192608003432	-4.50203897900943
SHPK	0.700332152850887	6.73082570421213	1.87910928811259	0.0845239040960454	0.910192608003432	-4.49515286359655
KCNK10	0.700023321516357	6.09029211845027	1.61899866689578	0.131201486295914	0.910192608003432	-4.52815646100738
HTR3B	0.699670335196735	6.64939301181883	1.82821196858973	0.092263642109727	0.910192608003432	-4.50169065847008
TP53I3	0.699237060578387	6.47273747932999	1.03281361583894	0.321893347624026	0.910192608003432	-4.59458591067588
KLHL28	0.699196470786862	6.91794433968493	1.64309650926612	0.126077134132018	0.910192608003432	-4.52515187944651
G3BP2	0.698320392070553	9.16447379314278	1.89421376073564	0.0823434769752718	0.910192608003432	-4.49320780914466
SPRR1B	0.698299001169072	6.7900428283113	1.73877864854879	0.107427832375759	0.910192608003432	-4.51309900285838
PSMD1	0.698192755259381	9.00503704316121	1.27876857789055	0.224960550134429	0.910192608003432	-4.56862539326179
NPPA	0.697910184211455	7.08539782977893	1.67059353392456	0.120445266935357	0.910192608003432	-4.52170725324073
MIS12	0.697571883161514	6.93643009480393	1.54322446081902	0.148515433630134	0.910192608003432	-4.53750736299931
222370_x_at	0.697031453186016	6.76602901055631	1.66583668022665	0.12140340983495	0.910192608003432	-4.52230434118039
PART1	0.696004801512161	6.8185525835031	1.38645659983792	0.190622812041747	0.910192608003432	-4.55628358475796
CISD1	0.695771299689836	8.30302459563521	1.62231905079125	0.130484763600047	0.910192608003432	-4.52774329105638
CHCHD2	0.695439911567441	11.2384297398548	1.74006882803888	0.107194080633364	0.910192608003432	-4.51293529451499
CEACAM7	0.695247824383658	6.91268857621471	1.36171353849045	0.198103885437298	0.910192608003432	-4.5591637533209
DCAF15	0.69478140250717	6.51745217192378	2.02422032422081	0.0656012857112659	0.910192608003432	-4.47640652417903
CORT	0.694444102194799	6.81608727910647	1.85779268780681	0.0876906357861516	0.910192608003432	-4.49789428635507
PAIP2B	0.694125837977657	8.33359959181277	0.919469691510687	0.375816193129829	0.910192608003432	-4.60527633305334
SARM1	0.693935227542477	6.47418428682658	1.11625413312898	0.285990305263366	0.910192608003432	-4.58617043359841
SPTSSA	0.693415693275803	8.09778834294726	1.70387626678717	0.113926135905211	0.910192608003432	-4.51751648834058
WWP2	0.693222310740588	7.43114919132238	1.60044831010135	0.135269251171716	0.910192608003432	-4.53045973264939
NDUFC1	0.692812984034157	10.7767343783105	1.45639888484934	0.170736824260996	0.910192608003432	-4.54801256720538
KRT10	0.692798763431504	8.38625555471079	2.02840473162269	0.0651187945977376	0.910192608003432	-4.47586467621729
ST8SIA3	0.69190073195535	5.98689859425765	1.40021843683301	0.18656431528904	0.910192608003432	-4.55467095279519
AL049307	0.691368262272787	6.49171363808999	1.46308594866677	0.168930498074739	0.910192608003432	-4.54721237195577
PPFIA2	0.691267005277831	6.06600994112487	1.57888159592422	0.140136054022509	0.910192608003432	-4.53312639316167
PDE4B	0.691197348181623	7.81571808833521	1.69411801451329	0.11580433873763	0.910192608003432	-4.51874749157941
RPRD2	0.690025161032697	6.97256605115145	1.2787310839714	0.224973325190475	0.910192608003432	-4.5686295988741
ILKAP	0.68998589257118	6.65528297854771	1.25373430344908	0.233621003359565	0.910192608003432	-4.57141826854401
DUS4L	0.689490227825298	6.23929454462883	2.08760714201806	0.0586367671478095	0.910192608003432	-4.46819702140508
P2RY2	0.689378001919432	6.10641794972713	0.892843508425284	0.389352923346813	0.910192608003432	-4.60765396922602
RAD23B	0.689329045038416	8.54210878661796	1.57453246817229	0.141135687610873	0.910192608003432	-4.53366264565715
NCAPH2	0.688543555588994	6.32725438583858	1.73564821094099	0.107996889141954	0.910192608003432	-4.51349609952991
RSAD2	0.688485867315639	5.93874305500226	1.36749303224579	0.196335097412264	0.910192608003432	-4.55849326020836
EGLN1	0.688310393577714	9.03428316719348	1.97940301240615	0.0709809897339063	0.910192608003432	-4.48220732663096
CNTF	0.686922772975496	6.56575598169653	1.65921383022763	0.122748590380513	0.910192608003432	-4.52313483964725
NGRN	0.686660183875606	10.4161334819643	1.59723395476474	0.135985159481477	0.910192608003432	-4.53085795101072
MAST2	0.685144877185763	8.423345837711	1.77315167401031	0.101353375283309	0.910192608003432	-4.5087281671723
LOC730101	0.684467028332306	6.446111613548	1.68698528287249	0.117194495579316	0.910192608003432	-4.51964609761352
AFG3L2	0.684158333229544	8.6055380364216	1.97191327942364	0.0719188337481643	0.910192608003432	-4.48317608117178
AK6	0.684119044244902	8.08709197914921	2.04420875597745	0.0633260655967743	0.910192608003432	-4.47381795456265
KCNS3	0.684061028592941	7.89693662047317	1.97511380021062	0.0715166829149792	0.910192608003432	-4.48276214048985
ZNF430	0.683993418779594	7.16793159732154	1.98424999949075	0.0703800941975933	0.910192608003432	-4.4815802764212
DUSP14	0.683688297523247	6.80141588880587	0.857528714093348	0.407817161941915	0.910192608003432	-4.61072453278176
ATP5J	0.683672584397081	10.8346499084175	1.73336657441149	0.108413341303423	0.910192608003432	-4.5137854191216
LPIN2	0.683464460944217	6.80678963515664	1.70810170245246	0.113121268524434	0.910192608003432	-4.51698287988378
CSPP1	0.683225156049414	6.2408031830489	1.92806739215659	0.0776419594402903	0.910192608003432	-4.48884173377353
SLC15A2	0.682689630593307	6.349959784698	2.10278686946906	0.0570746064699056	0.910192608003432	-4.46623125777782
CYP27B1	0.682602259254442	7.03249099450832	1.3864779073747	0.190616472027453	0.910192608003432	-4.55628109374312
OVCA2	0.682535019781572	6.87755320771129	2.03957457224777	0.0638469310319521	0.910192608003432	-4.47441814137769
PRO2958	0.681881940839535	6.60151867351397	1.29511761779182	0.219445522584772	0.910192608003432	-4.56678519756416
THRB	0.680329184320604	7.4689815959151	1.72951369983026	0.109119831485722	0.910192608003432	-4.5142737712692
CEP63	0.680011035960983	6.12348924962377	1.90270858080248	0.0811398754331178	0.910192608003432	-4.49211305584746
C9orf3	0.679762693198009	9.11271210887496	1.69250926397637	0.116116600150868	0.910192608003432	-4.51895025614657
USP29	0.679724463944406	6.25535938747431	1.12545201956176	0.28222618750901	0.910192608003432	-4.58521657548498
UTP20	0.679677472278483	7.57596938302712	1.66714963839101	0.121138280056056	0.910192608003432	-4.52213958492111
COX5A	0.679495459852491	11.3193789934267	1.47944726492679	0.164578988834958	0.910192608003432	-4.54524799877667
SLCO1A2	0.679485133259241	7.10900676018519	1.37186116878105	0.195006917704168	0.910192608003432	-4.55798558131885
LRIG2	0.679278887205923	7.31352930005533	1.95386649768699	0.0742257277353999	0.910192608003432	-4.48550929041505
MYO7B	0.67915519568298	6.7745526952239	1.64726073093959	0.125209631649752	0.910192608003432	-4.52463129861461
RASA4B	0.679148451603354	8.0100357058167	1.84275572666894	0.0899889243524555	0.910192608003432	-4.49982533521139
CASQ1	0.677992273633304	11.2165359730269	1.66212519157274	0.122155649740274	0.910192608003432	-4.52276987539537
NR1D1	0.677709980131867	9.69181556765891	1.5912037067824	0.137337124438242	0.910192608003432	-4.53160430030129
GPRC5D	0.677388479003238	7.96988257803784	1.64647144376232	0.125373654517314	0.910192608003432	-4.52472999992804
MSANTD2	0.677146148946324	6.28389737233696	1.32320999029945	0.210225164748725	0.910192608003432	-4.5635942428215
GRAMD3	0.676731980750798	6.42504510553583	1.8559111211889	0.0879752727630205	0.910192608003432	-4.49813604855248
LINC01482	0.676623097306702	6.96129486399603	1.87622354389036	0.0849464202850865	0.910192608003432	-4.49552423933452
CETN1	0.676471811338295	7.66513666339843	1.39998414876309	0.186632802631031	0.910192608003432	-4.55469846965251
ANKRD26	0.676265027864325	7.37847919937266	1.43638546501429	0.176240529795156	0.910192608003432	-4.55039792457995
ARFGAP2	0.675713445892422	8.71508455957434	1.99846824916523	0.0686444278581664	0.910192608003432	-4.47974039017133
IFNA16	0.675392777658591	6.82870419790099	1.51667536650308	0.155031351454465	0.910192608003432	-4.54074515882704
AW582267	0.674962159650137	7.47553192555848	2.16026569811452	0.0515060856989676	0.910192608003432	-4.45879278499356
MATN1	0.674928334093686	6.51064587782393	1.71613117801703	0.111605701841951	0.910192608003432	-4.51596795177285
WDR55	0.67429709783653	7.42180222526726	1.70860109840239	0.113026477085956	0.910192608003432	-4.51691979133688
CBS	0.67419504286035	6.00747595247299	1.21838933919755	0.246299422927218	0.910192608003432	-4.57530815134444
HSPB3	0.673648196852159	9.57434685079228	1.23844702568693	0.239039318032473	0.910192608003432	-4.5731085107041
AACS	0.673544783063838	6.28704874217728	1.77371811476808	0.10125590373733	0.910192608003432	-4.50865598368846
UCHL3	0.673494544074783	7.45749616781223	1.88593506838636	0.0835321198335375	0.910192608003432	-4.49427413156096
NUP210	0.673482190927375	6.87096360842134	1.41533957212529	0.182188180960376	0.910192608003432	-4.55289048248216
TLN2	0.673189115795531	7.94145461488234	2.00008954820385	0.0684490458419465	0.910192608003432	-4.47953054739543
TUBA4A	0.673179014306326	9.66865740027039	1.25691071385505	0.232507579638918	0.910192608003432	-4.57106560252084
XRCC2	0.673104317014774	7.0286152169857	1.6346060977048	0.127862231930846	0.910192608003432	-4.52621205174633
KIAA0232	0.671689519083213	9.28888146978584	1.84617715785742	0.0894612335608097	0.910192608003432	-4.49938616855756
TBX5	0.671673219514661	6.34095301732413	1.23509631220136	0.240240181321139	0.910192608003432	-4.57347740649161
B4GALT3	0.671499225162338	7.12411894338619	1.84983690256731	0.0888998953895118	0.910192608003432	-4.49891627107687
